session_id,user_id,session_start,session_end,session_duration,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26030303895,U04074,2026-03-03 00:12:38,2026-03-03 00:17:43,5m 5s,JP,social,valentines_accessories,mobile,/sale,/
S26022842854,U01468,2026-02-28 16:46:57,2026-02-28 17:10:38,23m 41s,canada,email,tech_tuesday_email,desktop,/,/
S26031661082,U04260,2026-03-16 12:34:21,2026-03-16 12:51:39,17m 18s,united kingdom,organic,,mobile,/wearables,/cart
S26032070848,U04444,2026-03-20 14:13:43,2026-03-20 14:43:33,29m 50s,TH,social,latam_social_push,desktop,/,/search
S26032458006,U03688,2026-03-24 19:20:28,2026-03-24 19:33:48,13m 20s,CA,social,latam_social_push,mobile,/phones,/cart
S26021717627,U01345,2026-02-17 17:13:49,2026-02-17 17:29:01,15m 12s,Singapore,direct,,tablet,/,/404
S26030875000,U04019,2026-03-08 13:02:15,2026-03-08 13:21:09,18m 54s,United States,paid,retargeting_global,mobile,/,/search
S26022780863,U02158,2026-02-27 09:14:05,2026-02-27 09:27:28,803s,Singapore,paid,middle_east_premium,mobile,/,/
S26011348026,U04838,2026-01-13 10:43:23,2026-01-13 11:12:27,29m 4s,france,paid,spring_sale_2026,tablet,/,/cart
S26021146840,U03118,2026-02-11 13:39:27,2026-02-11 13:51:43,12m 16s,FR,social,valentines_accessories,tablet,/deals,/products
S26022790176,U02557,2026-02-27 12:41:55,2026-02-27 12:45:18,3m 23s,germany,direct,,tablet,/new-arrivals,/products
S26022204899,U00162,2026-02-22 06:36:07,2026-02-22 06:47:44,11m 37s,united states,direct,,mobile,/accessories,/search
S26010261564,U02185,2026-01-02 23:32:26,2026-01-02 23:56:41,24m 15s,France,organic,,desktop,/wearables,/search
S26022564010,U02642,2026-02-25 14:06:42,2026-02-25 14:10:32,3m 50s,thailand,organic,,mobile,/new-arrivals,/search
S26020280586,U04119,2026-02-02 23:11:03,2026-02-02 23:17:14,6m 11s,Mexico,social,influencer_sea_q1,mobile,/sale,/
S26012806230,U04390,2026-01-28 21:35:13,2026-01-28 21:44:46,9m 33s,japan,email,tech_tuesday_email,tablet,/deals,/404
S26031175784,U00754,2026-03-11 16:22:41,2026-03-11 16:51:59,29m 18s,South Africa,organic,,desktop,/,/404
S26021145523,U04351,2026-02-11 11:13:43,2026-02-11 11:21:22,459s,UK,paid,middle_east_premium,desktop,/new-arrivals,/search
S26012052730,U04424,2026-01-20 10:12:47,2026-01-20 10:27:25,14m 38s,singapore,social,latam_social_push,mobile,/wearables,/products
S26031024450,U00153,2026-03-10 06:52:53,2026-03-10 07:11:00,18m 7s,BR,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26031207848,U03554,2026-03-12 13:08:08,2026-03-12 13:30:01,21m 53s,Singapore,social,influencer_sea_q1,desktop,/deals,/products
S26030839357,U01233,2026-03-08 12:52:48,2026-03-08 13:19:25,1597s,China,social,influencer_sea_q1,desktop,/,/products
S26032184678,U03379,2026-03-21 23:23:06,2026-03-21 23:33:23,10m 17s,china,paid,asia_pacific_launch,desktop,/deals,/search
S26011503631,U01954,2026-01-15 13:26:14,2026-01-15 13:33:17,7m 3s,USA,paid,spring_sale_2026,desktop,/sale,/404
S26021004850,U03573,2026-02-10 23:22:33,2026-02-10 23:45:07,22m 34s,Italy,organic,,mobile,/,/cart
S26022384448,U02276,2026-02-23 11:14:17,2026-02-23 11:20:47,390s,australia,social,influencer_sea_q1,desktop,/,/
S26013139056,U00688,2026-01-31 11:27:04,2026-01-31 11:48:06,1262s,Brazil,organic,,mobile,/,/search
S26012374838,U01152,2026-01-23 22:00:56,2026-01-23 22:05:15,259s,JP,organic,,tablet,/accessories,/404
S26032731205,U02063,2026-03-27 21:11:07,2026-03-27 21:14:41,3m 34s,India,social,latam_social_push,desktop,/tablets,/search
S26012214000,U01933,2026-01-22 03:59:46,2026-01-22 04:05:11,5m 25s,Singapore,paid,middle_east_premium,desktop,/sale,/cart
S26021749113,U04830,2026-02-17 14:37:05,2026-02-17 14:55:47,1122s,IN,paid,spring_sale_2026,desktop,/tablets,/search
S26012418993,U03891,2026-01-24 22:01:45,2026-01-24 22:11:43,9m 58s,italy,social,influencer_sea_q1,desktop,/new-arrivals,/
S26032386798,U04963,2026-03-23 16:46:26,2026-03-23 17:12:10,1544s,JP,social,valentines_accessories,mobile,/new-arrivals,/404
S26013191831,U03152,2026-01-31 00:38:52,2026-01-31 01:01:10,22m 18s,australia,organic,,desktop,/audio,/products
S26020751508,U03625,2026-02-07 17:12:11,2026-02-07 17:12:57,46s,USA,organic,,desktop,/,/products
S26032557520,U02437,2026-03-25 10:35:10,2026-03-25 10:41:08,358s,france,social,valentines_accessories,desktop,/,/cart
S26021554127,U00657,2026-02-15 17:43:20,2026-02-15 18:08:59,1539s,India,social,latam_social_push,desktop,/,/products
S26010755164,U02138,2026-01-07 10:38:48,2026-01-07 10:51:18,750s,china,paid,retargeting_global,mobile,/sale,/
S26030482595,U00427,2026-03-04 07:01:08,2026-03-04 07:07:54,6m 46s,chile,social,influencer_sea_q1,desktop,/,/search
S26030341120,U01640,2026-03-03 00:02:11,2026-03-03 00:13:06,10m 55s,SG,organic,,mobile,/deals,/404
S26030841864,U01066,2026-03-08 13:55:16,2026-03-08 14:09:46,14m 30s,south africa,paid,retargeting_global,desktop,/new-arrivals,/products
S26031926039,U04859,2026-03-19 15:02:12,2026-03-19 15:12:19,10m 7s,Thailand,social,latam_social_push,mobile,/sale,/search
S26010373207,U04673,2026-01-03 00:18:54,2026-01-03 00:20:11,77s,thailand,social,valentines_accessories,mobile,/,/search
S26031022119,U01625,2026-03-10 02:03:24,2026-03-10 02:32:58,29m 34s,australia,social,latam_social_push,mobile,/wearables,/cart
S26020574349,U01223,2026-02-05 17:18:57,2026-02-05 17:25:15,6m 18s,Deutschland,paid,spring_sale_2026,mobile,/sale,/
S26031124975,U01839,2026-03-11 06:43:26,2026-03-11 06:50:52,446s,UK,direct,,desktop,/sale,/search
S26032578654,U01067,2026-03-25 03:24:41,2026-03-25 03:32:14,7m 33s,Japan,paid,middle_east_premium,mobile,/sale,/products
S26010334314,U03347,2026-01-03 19:02:46,2026-01-03 19:13:10,10m 24s,Australia,paid,new_year_gadgets,desktop,/new-arrivals,/404
S26010961457,U03754,2026-01-09 07:47:08,2026-01-09 07:47:59,0m 51s,germany,direct,,desktop,/deals,/search
S26022709575,U03468,2026-02-27 23:34:02,2026-02-27 23:43:16,9m 14s,JP,social,influencer_sea_q1,mobile,/new-arrivals,/products
S26022878411,U03858,2026-02-28 20:57:17,2026-02-28 21:20:40,1403s,CA,email,tech_tuesday_email,desktop,/new-arrivals,/404
S26020848614,U03121,2026-02-08 07:42:36,2026-02-08 08:06:00,23m 24s,italy,paid,asia_pacific_launch,desktop,/audio,/products
S26021844456,U02133,2026-02-18 21:48:53,2026-02-18 22:06:12,1039s,IN,paid,new_year_gadgets,desktop,/new-arrivals,/404
S26012641060,U03547,2026-01-26 06:47:23,2026-01-26 06:51:52,4m 29s,ZA,social,valentines_accessories,mobile,/new-arrivals,/cart
S26012880338,U03524,2026-01-28 11:15:51,2026-01-28 11:25:20,569s,Singapore,organic,,mobile,/new-arrivals,/search
S26031319826,U01352,2026-03-13 13:01:47,2026-03-13 13:19:03,17m 16s,japan,social,latam_social_push,mobile,/,/products
S26010624004,U01218,2026-01-06 07:09:02,2026-01-06 07:17:22,8m 20s,Thailand,direct,,desktop,/sale,/search
S26010446729,U00951,2026-01-04 23:03:05,2026-01-04 23:18:39,934s,united kingdom,email,tech_tuesday_email,mobile,/sale,/
S26020326703,U01213,2026-02-03 22:38:13,2026-02-03 22:41:54,221s,SG,paid,spring_sale_2026,desktop,/phones,/cart
S26012100540,U04615,2026-01-21 14:55:08,2026-01-21 15:15:33,20m 25s,chile,paid,retargeting_global,desktop,/sale,/
S26030743077,U02017,2026-03-07 17:18:40,2026-03-07 17:22:23,3m 43s,france,paid,middle_east_premium,mobile,/sale,/cart
S26032320155,U04837,2026-03-23 06:17:53,2026-03-23 06:29:25,11m 32s,Australia,social,valentines_accessories,mobile,/sale,/cart
S26030543178,U04868,2026-03-05 21:15:56,2026-03-05 21:16:37,41s,Deutschland,organic,,mobile,/tablets,/products
S26032584363,U01732,2026-03-25 19:35:07,2026-03-25 19:37:16,2m 9s,FR,organic,,tablet,/audio,/404
S26010933444,U03125,2026-01-09 23:39:34,2026-01-09 23:53:40,14m 6s,Italy,organic,,tablet,/,/products
S26020752742,U01335,2026-02-07 17:16:38,2026-02-07 17:43:44,27m 6s,france,organic,,desktop,/,/cart
S26031996454,U04022,2026-03-19 18:41:57,2026-03-19 18:57:12,915s,Australia,organic,,mobile,/deals,/cart
S26032267194,U00788,2026-03-22 18:49:25,2026-03-22 19:02:27,13m 2s,Australia,direct,,desktop,/sale,/cart
S26022811825,U04613,2026-02-28 06:53:43,2026-02-28 07:08:39,896s,Brazil,direct,,mobile,/deals,/search
S26010444793,U03490,2026-01-04 22:13:39,2026-01-04 22:31:40,1081s,Germany,social,valentines_accessories,mobile,/sale,/404
S26012957325,U04299,2026-01-29 05:23:13,2026-01-29 05:39:41,16m 28s,Colombia,paid,spring_sale_2026,desktop,/deals,/products
S26032368562,U02461,2026-03-23 16:55:32,2026-03-23 17:04:31,8m 59s,japan,direct,,tablet,/audio,/
S26021954135,U00370,2026-02-19 13:54:15,2026-02-19 14:09:15,15m 0s,germany,email,tech_tuesday_email,tablet,/new-arrivals,/404
S26031602132,U00670,2026-03-16 15:04:36,2026-03-16 15:22:17,17m 41s,uae,organic,,mobile,/deals,/search
S26021039013,U00371,2026-02-10 09:56:11,2026-02-10 10:20:43,24m 32s,thailand,social,valentines_accessories,tablet,/sale,/404
S26032624535,U02172,2026-03-26 14:22:50,2026-03-26 14:50:58,28m 8s,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/
S26010251764,U03554,2026-01-02 17:44:43,2026-01-02 17:45:24,0m 41s,SG,social,influencer_sea_q1,desktop,/sale,/search
S26031239688,U04931,2026-03-12 11:29:46,2026-03-12 11:46:52,1026s,australia,organic,,mobile,/sale,/cart
S26011301818,U00718,2026-01-13 03:28:46,2026-01-13 03:33:52,5m 6s,IT,direct,,desktop,/,/products
S26011531690,U03942,2026-01-15 02:14:01,2026-01-15 02:36:41,22m 40s,singapore,social,influencer_sea_q1,mobile,/deals,/
S26011555296,U02466,2026-01-15 09:15:03,2026-01-15 09:31:43,16m 40s,TH,social,latam_social_push,desktop,/sale,/search
S26010258918,U03863,2026-01-02 21:44:09,2026-01-02 22:13:59,29m 50s,AU,direct,,mobile,/tablets,/search
S26010182629,U00418,2026-01-01 18:20:54,2026-01-01 18:24:54,240s,Thailand,social,latam_social_push,mobile,/sale,/404
S26031238112,U04882,2026-03-12 23:32:11,2026-03-12 23:51:36,19m 25s,China,organic,,mobile,/wearables,/404
S26012307956,U03997,2026-01-23 12:22:46,2026-01-23 12:47:38,24m 52s,Deutschland,organic,,desktop,/new-arrivals,/404
S26032854675,U00521,2026-03-28 16:33:16,2026-03-28 16:55:53,1357s,AU,social,latam_social_push,tablet,/wearables,/cart
S26010337750,U03673,2026-01-03 00:29:01,2026-01-03 00:35:01,360s,Japan,paid,middle_east_premium,desktop,/sale,/products
S26022744453,U04159,2026-02-27 01:20:38,2026-02-27 01:44:30,1432s,india,social,valentines_accessories,mobile,/deals,/cart
S26032285524,U03198,2026-03-22 21:13:07,2026-03-22 21:36:35,1408s,Italy,social,latam_social_push,mobile,/phones,/products
S26031487432,U02314,2026-03-14 17:53:20,2026-03-14 17:56:46,3m 26s,TH,social,influencer_sea_q1,mobile,/deals,/404
S26011054523,U04032,2026-01-10 19:07:21,2026-01-10 19:34:56,1655s,uae,organic,,desktop,/deals,/products
S26010234184,U04562,2026-01-02 18:14:50,2026-01-02 18:27:34,12m 44s,CA,paid,spring_sale_2026,mobile,/phones,/
S26020214938,U00522,2026-02-02 18:58:44,2026-02-02 19:13:55,911s,CN,direct,,mobile,/deals,/search
S26020346562,U02113,2026-02-03 01:00:46,2026-02-03 01:28:03,1637s,singapore,organic,,desktop,/deals,/404
S26031057386,U04951,2026-03-10 14:02:33,2026-03-10 14:04:46,133s,JP,paid,spring_sale_2026,desktop,/audio,/404
S26010513816,U00835,2026-01-05 01:47:45,2026-01-05 02:05:33,17m 48s,ZA,social,influencer_sea_q1,tablet,/new-arrivals,/products
S26031565325,U02394,2026-03-15 23:30:23,2026-03-15 23:48:09,1066s,JP,email,tech_tuesday_email,mobile,/new-arrivals,/cart
S26011226462,U01129,2026-01-12 22:34:20,2026-01-12 23:03:47,29m 27s,united kingdom,direct,,mobile,/deals,/search
S26021911171,U02797,2026-02-19 00:47:17,2026-02-19 00:53:37,6m 20s,mexico,paid,asia_pacific_launch,mobile,/new-arrivals,/products
S26021029908,U01242,2026-02-10 22:41:02,2026-02-10 23:08:24,27m 22s,Canada,paid,retargeting_global,mobile,/sale,/search
S26010319082,U04229,2026-01-03 21:21:09,2026-01-03 21:36:45,936s,thailand,paid,asia_pacific_launch,desktop,/,/
S26020821538,U02772,2026-02-08 23:54:51,2026-02-09 00:21:42,26m 51s,India,paid,asia_pacific_launch,tablet,/deals,/404
S26012952691,U00474,2026-01-29 17:05:16,2026-01-29 17:20:04,888s,india,paid,retargeting_global,mobile,/new-arrivals,/cart
S26032269178,U02820,2026-03-22 07:03:28,2026-03-22 07:13:30,602s,CN,social,valentines_accessories,desktop,/sale,/products
S26031885463,U04460,2026-03-18 12:58:08,2026-03-18 13:19:44,21m 36s,Thailand,social,influencer_sea_q1,mobile,/deals,/cart
S26022251117,U00691,2026-02-22 04:18:38,2026-02-22 04:30:33,715s,france,paid,spring_sale_2026,tablet,/phones,/404
S26012167065,U02326,2026-01-21 18:02:15,2026-01-21 18:05:55,3m 40s,germany,organic,,desktop,/,/
S26022731632,U04424,2026-02-27 12:38:00,2026-02-27 12:47:19,559s,Singapore,direct,,mobile,/wearables,/
S26012666518,U00492,2026-01-26 05:16:35,2026-01-26 05:38:29,21m 54s,AE,email,tech_tuesday_email,mobile,/sale,/cart
S26031359394,U04690,2026-03-13 13:00:18,2026-03-13 13:00:58,0m 40s,AU,direct,,mobile,/accessories,/404
S26020437294,U04879,2026-02-04 00:20:40,2026-02-04 00:31:22,642s,UAE,social,valentines_accessories,mobile,/wearables,/products
S26022025238,U00863,2026-02-20 03:25:11,2026-02-20 03:45:33,1222s,USA,paid,asia_pacific_launch,tablet,/,/products
S26010808151,U03488,2026-01-08 22:57:02,2026-01-08 23:00:40,3m 38s,JP,paid,middle_east_premium,mobile,/deals,/search
S26030752789,U00640,2026-03-07 17:06:38,2026-03-07 17:25:05,18m 27s,united states,paid,asia_pacific_launch,mobile,/tablets,/search
S26030895907,U03469,2026-03-08 21:31:40,2026-03-08 21:48:52,1032s,IT,paid,middle_east_premium,desktop,/phones,/products
S26031116958,U03972,2026-03-11 01:06:03,2026-03-11 01:22:10,967s,china,direct,,desktop,/,/products
S26010420557,U03731,2026-01-04 03:58:50,2026-01-04 04:24:48,1558s,germany,paid,middle_east_premium,desktop,/audio,/search
S26011274942,U00904,2026-01-12 17:38:21,2026-01-12 17:51:27,13m 6s,thailand,organic,,desktop,/,/cart
S26013063691,U02498,2026-01-30 10:38:49,2026-01-30 10:49:21,10m 32s,AU,social,latam_social_push,desktop,/phones,/search
S26032837156,U00399,2026-03-28 19:45:37,2026-03-28 19:56:31,10m 54s,singapore,direct,,desktop,/,/
S26010754732,U04486,2026-01-07 13:26:12,2026-01-07 13:28:13,2m 1s,China,paid,asia_pacific_launch,desktop,/sale,/cart
S26021694376,U03091,2026-02-16 03:21:37,2026-02-16 03:50:35,1738s,AU,organic,,mobile,/phones,/search
S26030619527,U03686,2026-03-06 18:44:13,2026-03-06 19:00:02,949s,China,direct,,mobile,/audio,/404
S26012344433,U03356,2026-01-23 14:30:54,2026-01-23 14:44:53,13m 59s,thailand,paid,middle_east_premium,desktop,/new-arrivals,/
S26022592720,U01357,2026-02-25 12:50:40,2026-02-25 13:12:40,22m 0s,japan,paid,spring_sale_2026,tablet,/audio,/
S26022299302,U01577,2026-02-22 14:33:55,2026-02-22 14:54:06,20m 11s,mexico,paid,retargeting_global,mobile,/deals,/search
S26011269711,U04118,2026-01-12 16:16:48,2026-01-12 16:39:46,22m 58s,CL,paid,spring_sale_2026,desktop,/deals,/products
S26010969932,U04748,2026-01-09 05:14:38,2026-01-09 05:42:40,1682s,Italy,paid,middle_east_premium,desktop,/,/search
S26021254386,U00191,2026-02-12 10:19:27,2026-02-12 10:26:06,6m 39s,thailand,social,latam_social_push,desktop,/sale,/cart
S26011022040,U00746,2026-01-10 15:27:50,2026-01-10 15:46:49,18m 59s,IN,social,valentines_accessories,desktop,/,/products
S26030707721,U02514,2026-03-07 21:16:21,2026-03-07 21:22:37,376s,UK,email,tech_tuesday_email,desktop,/,/
S26020741948,U02442,2026-02-07 20:37:31,2026-02-07 20:41:23,3m 52s,Canada,direct,,mobile,/sale,/
S26012478250,U00425,2026-01-24 06:21:43,2026-01-24 06:47:53,26m 10s,Singapore,email,tech_tuesday_email,mobile,/accessories,/search
S26010660925,U00943,2026-01-06 21:16:57,2026-01-06 21:28:18,11m 21s,US,social,latam_social_push,desktop,/,/search
S26033035279,U01915,2026-03-30 17:09:25,2026-03-30 17:10:33,1m 8s,italy,organic,,desktop,/deals,/404
S26022558455,U01029,2026-02-25 04:06:29,2026-02-25 04:20:52,14m 23s,UAE,paid,asia_pacific_launch,tablet,/new-arrivals,/404
S26031770455,U01378,2026-03-17 22:14:49,2026-03-17 22:23:41,532s,australia,organic,,mobile,/,/
S26012921939,U03807,2026-01-29 02:00:00,2026-01-29 02:22:47,22m 47s,Singapore,social,influencer_sea_q1,mobile,/tablets,/cart
S26032327886,U03115,2026-03-23 19:01:27,2026-03-23 19:23:31,22m 4s,singapore,social,latam_social_push,desktop,/,/products
S26010711759,U04376,2026-01-07 18:57:39,2026-01-07 19:08:24,10m 45s,FR,paid,retargeting_global,desktop,/phones,/cart
S26012166167,U03539,2026-01-21 11:18:59,2026-01-21 11:40:19,1280s,Japan,direct,,mobile,/new-arrivals,/search
S26030644778,U02237,2026-03-06 07:13:02,2026-03-06 07:24:30,11m 28s,china,email,tech_tuesday_email,desktop,/,/products
S26021601255,U00017,2026-02-16 06:23:34,2026-02-16 06:24:12,38s,united states,paid,retargeting_global,desktop,/sale,/search
S26010885078,U04409,2026-01-08 21:05:25,2026-01-08 21:32:47,1642s,DE,organic,,desktop,/,/cart
S26020423224,U03084,2026-02-04 18:07:14,2026-02-04 18:20:56,822s,canada,social,influencer_sea_q1,desktop,/,/search
S26021329035,U03035,2026-02-13 03:56:27,2026-02-13 03:57:16,49s,South Africa,social,valentines_accessories,mobile,/deals,/
S26012264724,U02484,2026-01-22 11:18:41,2026-01-22 11:27:10,509s,JP,social,influencer_sea_q1,desktop,/sale,/404
S26012083681,U01713,2026-01-20 00:54:55,2026-01-20 01:23:26,28m 31s,India,paid,spring_sale_2026,mobile,/accessories,/search
S26022386486,U01397,2026-02-23 13:45:09,2026-02-23 13:52:15,426s,japan,organic,,mobile,/accessories,/products
S26011308526,U00536,2026-01-13 10:50:08,2026-01-13 11:16:05,25m 57s,canada,paid,retargeting_global,mobile,/phones,/cart
S26032403030,U01572,2026-03-24 07:12:27,2026-03-24 07:36:05,1418s,USA,direct,,mobile,/sale,/
S26032456694,U03499,2026-03-24 21:38:15,2026-03-24 21:49:46,691s,Deutschland,paid,spring_sale_2026,desktop,/,/404
S26021867797,U03823,2026-02-18 02:46:22,2026-02-18 02:59:12,770s,United Kingdom,direct,,mobile,/new-arrivals,/search
S26021300676,U04362,2026-02-13 13:55:23,2026-02-13 14:06:40,11m 17s,Australia,organic,,desktop,/audio,/
S26030809757,U01849,2026-03-08 22:45:55,2026-03-08 23:00:52,897s,CN,organic,,mobile,/new-arrivals,/cart
S26030212678,U00515,2026-03-02 18:40:24,2026-03-02 19:02:14,21m 50s,Canada,organic,,mobile,/audio,/cart
S26011131242,U02052,2026-01-11 11:17:12,2026-01-11 11:33:51,999s,JP,paid,new_year_gadgets,mobile,/tablets,/products
S26030212539,U00598,2026-03-02 03:41:40,2026-03-02 03:57:08,928s,india,social,influencer_sea_q1,mobile,/,/
S26013190880,U00274,2026-01-31 09:59:38,2026-01-31 10:29:04,29m 26s,ZA,social,latam_social_push,desktop,/sale,/
S26030208623,U02470,2026-03-02 19:07:02,2026-03-02 19:22:16,15m 14s,TH,social,influencer_sea_q1,mobile,/,/cart
S26011098561,U03125,2026-01-10 07:18:02,2026-01-10 07:39:36,21m 34s,italy,paid,middle_east_premium,mobile,/,/search
S26021556112,U03146,2026-02-15 01:41:08,2026-02-15 02:08:46,1658s,US,organic,,mobile,/,/search
S26020125228,U04238,2026-02-01 20:44:48,2026-02-01 21:05:21,20m 33s,CA,organic,,mobile,/,/404
S26011366702,U01587,2026-01-13 05:33:30,2026-01-13 05:55:45,22m 15s,Japan,paid,retargeting_global,mobile,/wearables,/search
S26012405776,U01524,2026-01-24 14:35:10,2026-01-24 14:40:21,5m 11s,germany,organic,,desktop,/sale,/404
S26022619087,U02931,2026-02-26 16:02:24,2026-02-26 16:21:22,18m 58s,Australia,social,latam_social_push,desktop,/new-arrivals,/cart
S26022086203,U03022,2026-02-20 06:16:59,2026-02-20 06:37:30,1231s,AU,social,valentines_accessories,mobile,/phones,/404
S26020326263,U00448,2026-02-03 09:08:58,2026-02-03 09:16:08,430s,CN,social,latam_social_push,desktop,/new-arrivals,/products
S26022843403,U03898,2026-02-28 05:32:50,2026-02-28 05:56:58,1448s,china,paid,middle_east_premium,mobile,/tablets,/cart
S26011659546,U03430,2026-01-16 18:08:23,2026-01-16 18:12:27,244s,GB,paid,asia_pacific_launch,mobile,/deals,/
S26021527936,U01828,2026-02-15 07:06:33,2026-02-15 07:28:20,21m 47s,france,paid,new_year_gadgets,desktop,/sale,/products
S26011800881,U03280,2026-01-18 21:19:14,2026-01-18 21:47:55,28m 41s,US,organic,,desktop,/,/404
S26012925480,U00944,2026-01-29 05:05:29,2026-01-29 05:21:00,931s,Australia,paid,new_year_gadgets,mobile,/,/products
S26012828697,U01621,2026-01-28 14:00:10,2026-01-28 14:06:36,386s,United Kingdom,direct,,desktop,/tablets,/products
S26010334313,U01463,2026-01-03 02:04:48,2026-01-03 02:11:18,390s,CO,email,tech_tuesday_email,mobile,/sale,/
S26012159795,U02773,2026-01-21 09:53:18,2026-01-21 10:04:12,10m 54s,France,direct,,mobile,/phones,/404
S26010718931,U03554,2026-01-07 08:20:26,2026-01-07 08:24:58,272s,SG,social,influencer_sea_q1,desktop,/deals,/404
S26013156300,U03099,2026-01-31 20:52:51,2026-01-31 21:13:48,1257s,SG,paid,asia_pacific_launch,desktop,/audio,/404
S26012919472,U01550,2026-01-29 13:29:43,2026-01-29 13:57:10,27m 27s,SG,social,influencer_sea_q1,desktop,/deals,/404
