user_id,user_type,first_seen_date,country,lifetime_orders
U03047,new,2025-04-05,IN,0
U03048,new,2025-08-14,US,0
U03049,new,2025-04-02,AU,0
U03050,new,2025-08-08,GB,0
U03051,new,2025-12-24,GB,0
U03052,new,2025-04-19,DE,0
U03053,new,2025-01-09,AR,0
U03054,new,2025-01-21,IN,0
U03055,returning,2025-05-26,ZA,9
U03056,returning,2025-10-02,SG,7
U03057,new,2025-11-08,TH,0
U03058,new,2025-11-13,FR,0
U03059,new,2025-04-08,JP,0
U03060,returning,2025-10-17,CN,8
U03061,new,2025-08-31,IN,0
U03062,new,2025-09-25,FR,0
U03063,new,2025-02-18,CO,0
U03064,new,2025-04-07,DE,0
U03065,new,2025-08-25,AR,0
U03066,new,2025-07-04,US,0
U03067,new,2025-08-18,JP,0
U03068,returning,2025-06-12,TH,9
U03069,new,2025-11-22,SG,0
U03070,returning,2025-06-24,CN,1
U03071,returning,2025-06-08,SG,9
U03072,new,2025-05-11,SG,0
U03073,new,2025-03-18,AE,0
U03074,new,2025-08-30,IN,0
U03075,new,2025-01-10,AU,0
U03076,returning,2025-09-08,FR,6
U03077,returning,2025-08-01,CN,7
U03078,new,2025-01-16,CN,0
U03079,new,2025-11-21,TH,0
U03080,returning,2025-02-01,JP,11
U03081,returning,2025-02-03,TH,3
U03082,returning,2025-12-16,GB,8
U03083,new,2025-11-15,FR,0
U03084,new,2025-06-08,CA,0
U03085,returning,2025-06-21,IN,2
U03086,returning,2025-06-22,IN,12
U03087,new,2025-03-25,CO,0
U03088,new,2025-05-03,AE,0
U03089,new,2025-12-04,US,0
U03090,new,2025-02-09,AU,0
U03091,new,2025-12-28,AU,0
U03092,returning,2025-01-07,SG,9
U03093,new,2025-10-06,CN,0
U03094,returning,2025-11-20,AR,8
U03095,new,2025-04-21,JP,0
U03096,returning,2025-05-24,BR,6
U03097,returning,2025-02-05,CA,12
U03098,new,2025-07-16,DE,0
U03099,new,2025-03-18,SG,0
U03100,new,2025-11-14,CN,0
U03101,new,2025-04-06,AU,0
U03102,returning,2025-12-11,CL,1
U03103,returning,2025-09-06,TH,1
U03104,new,2025-09-15,US,0
U03105,new,2025-01-12,ZA,0
U03106,new,2025-03-17,CN,0
U03107,returning,2025-05-03,DE,11
U03108,new,2025-08-16,JP,0
U03109,new,2025-12-09,AE,0
U03110,new,2025-11-24,ZA,0
U03111,new,2025-01-16,JP,0
U03112,new,2025-08-11,IT,0
U03113,returning,2025-03-29,AR,4
U03114,new,2025-03-19,IN,0
U03115,new,2025-01-30,SG,0
U03116,returning,2025-12-16,IT,7
U03117,returning,2025-10-02,AE,10
U03118,new,2025-07-24,FR,0
U03119,new,2025-12-24,DE,0
U03120,new,2025-09-17,JP,0
U03121,new,2025-03-07,IT,0
U03122,new,2025-10-20,CN,0
U03123,new,2025-01-02,GB,0
U03124,new,2025-06-12,IN,0
U03125,returning,2025-11-23,IT,2
U03126,new,2025-08-01,US,0
U03127,returning,2025-10-10,GB,6
U03128,new,2025-03-19,MX,0
U03129,returning,2025-08-31,AU,6
U03130,returning,2025-03-17,FR,10
U03131,returning,2025-06-16,ZA,5
U03132,returning,2025-01-20,CN,3
U03133,returning,2025-03-31,AR,9
U03134,new,2025-07-16,TH,0
U03135,new,2025-06-19,IN,0
U03136,new,2025-10-22,CA,0
U03137,returning,2025-01-14,SG,5
U03138,returning,2025-11-22,AR,4
U03139,new,2025-04-20,JP,0
U03140,new,2025-07-08,IT,0
U03141,new,2025-12-05,GB,0
U03142,returning,2025-11-12,IN,5
U03143,new,2025-05-23,IN,0
U03144,new,2025-09-05,TH,0
U03145,new,2025-11-24,CO,0
U03146,new,2025-07-11,US,0
U03147,returning,2025-02-26,IT,8
U03148,returning,2025-02-21,MX,10
U03149,returning,2025-03-03,TH,6
U03150,new,2025-06-12,FR,0
U03151,new,2025-07-18,JP,0
U03152,new,2025-12-17,AU,0
U03153,returning,2025-02-11,CA,6
U03154,new,2025-08-15,CO,0
U03155,new,2025-05-16,ZA,0
U03156,new,2025-04-25,DE,0
U03157,returning,2025-09-07,AE,3
U03158,new,2025-07-03,TH,0
U03159,returning,2025-03-24,SG,8
U03160,new,2025-06-23,ZA,0
U03161,new,2025-05-25,AR,0
U03162,new,2025-09-28,GB,0
U03163,new,2025-01-18,SG,0
U03164,new,2025-03-08,JP,0
U03165,new,2025-01-28,TH,0
U03166,new,2025-06-21,TH,0
U03167,returning,2025-11-19,US,7
U03168,new,2025-02-19,IN,0
U03169,returning,2025-08-03,SG,4
U03170,new,2025-08-28,DE,0
U03171,returning,2025-01-01,AU,7
U03172,new,2025-11-25,ZA,0
U03173,new,2025-11-20,JP,0
U03174,new,2025-08-17,IT,0
U03175,new,2025-10-15,IN,0
U03176,new,2025-06-21,IT,0
U03177,returning,2025-01-02,FR,12
U03178,returning,2025-02-11,AE,6
U03179,returning,2025-10-15,US,6
U03180,returning,2025-06-16,CA,7
U03181,new,2025-07-23,US,0
U03182,new,2025-07-01,GB,0
U03183,new,2025-11-08,CA,0
U03184,new,2025-11-16,CL,0
U03185,new,2025-12-30,IT,0
U03186,new,2025-07-28,GB,0
U03187,new,2025-05-19,FR,0
U03188,new,2025-07-01,MX,0
U03189,returning,2025-08-16,JP,5
U03190,returning,2025-11-10,TH,8
U03191,new,2025-10-26,AU,0
U03192,returning,2025-11-18,SG,3
U03193,returning,2025-09-28,TH,10
U03194,new,2025-05-26,DE,0
U03195,new,2025-05-17,TH,0
U03196,new,2025-03-22,TH,0
U03197,returning,2025-03-23,IN,3
U03198,returning,2025-04-14,IT,10
U03199,new,2025-06-07,CN,0
U03200,new,2025-11-10,CA,0
U03201,new,2025-12-19,DE,0
U03202,new,2025-11-17,SG,0
U03203,new,2025-07-04,MX,0
U03204,returning,2025-03-24,TH,11
U03205,returning,2025-11-15,IN,4
U03206,returning,2025-03-02,FR,2
U03207,returning,2025-03-01,GB,12
U03208,returning,2025-07-19,US,5
U03209,new,2025-06-18,IT,0
U03210,new,2025-12-26,GB,0
U03211,new,2025-08-05,DE,0
U03212,returning,2025-06-04,ZA,4
U03213,new,2025-06-17,US,0
U03214,returning,2025-11-19,CN,9
U03215,new,2025-03-21,TH,0
U03216,new,2025-08-30,JP,0
U03217,new,2025-03-15,CN,0
U03218,new,2025-04-10,TH,0
U03219,returning,2025-10-07,IT,7
U03220,returning,2025-01-16,AE,7
U03221,new,2025-06-21,AU,0
U03222,new,2025-10-07,DE,0
U03223,new,2025-10-22,CA,0
U03224,new,2025-08-17,AU,0
U03225,new,2025-07-31,TH,0
U03226,returning,2025-08-17,CN,4
U03227,new,2025-04-24,TH,0
U03228,new,2025-10-19,GB,0
U03229,new,2025-11-30,CN,0
U03230,new,2025-10-08,JP,0
U03231,new,2025-05-24,DE,0
U03232,new,2025-08-13,SG,0
U03233,new,2025-05-31,ZA,0
U03234,new,2025-08-01,CN,0
U03235,new,2025-04-29,CA,0
U03236,new,2025-11-23,JP,0
U03237,new,2025-07-01,IN,0
U03238,returning,2025-08-26,ZA,3
U03239,new,2025-08-28,CN,0
U03240,new,2025-02-15,GB,0
U03241,new,2025-04-23,AE,0
U03242,new,2025-03-03,IN,0
U03243,new,2025-02-20,US,0
U03244,returning,2025-09-23,SG,12
U03245,returning,2025-05-12,TH,3
U03246,new,2025-11-08,IN,0
U03247,new,2025-10-24,FR,0
U03248,new,2025-07-30,CN,0
U03249,returning,2025-12-29,BR,8
U03250,new,2025-06-13,ZA,0
U03251,new,2025-07-15,MX,0
U03252,new,2025-02-18,AR,0
U03253,new,2025-06-21,US,0
U03254,new,2025-07-17,CN,0
U03255,new,2025-05-21,SG,0
U03256,new,2025-07-14,AU,0
U03257,returning,2025-05-26,FR,1
U03258,new,2025-02-02,CL,0
U03259,new,2025-03-03,CN,0
U03260,returning,2025-10-24,ZA,3
U03261,new,2025-08-01,CA,0
U03262,new,2025-07-21,DE,0
U03263,new,2025-02-27,AE,0
U03264,new,2025-01-11,US,0
U03265,returning,2025-09-21,AU,7
U03266,new,2025-05-01,US,0
U03267,new,2025-07-25,IN,0
U03268,new,2025-10-03,TH,0
U03269,new,2025-06-12,CN,0
U03270,returning,2025-07-22,IN,8
U03271,new,2025-08-05,TH,0
U03272,new,2025-01-11,CA,0
U03273,returning,2025-02-11,CA,3
U03274,new,2025-04-25,CN,0
U03275,returning,2025-03-13,JP,11
U03276,returning,2025-08-30,AE,9
U03277,returning,2025-07-19,JP,9
U03278,new,2025-06-23,SG,0
U03279,new,2025-08-11,SG,0
U03280,returning,2025-06-14,US,12
U03281,new,2025-06-29,TH,0
U03282,new,2025-11-04,AR,0
U03283,returning,2025-03-19,AU,6
U03284,returning,2025-09-21,TH,8
U03285,new,2025-03-04,CN,0
U03286,new,2025-03-28,AU,0
U03287,new,2025-10-01,SG,0
U03288,returning,2025-01-17,US,5
U03289,returning,2025-03-26,CA,5
U03290,new,2025-12-19,JP,0
U03291,new,2025-05-10,AR,0
U03292,returning,2025-01-04,IN,9
U03293,new,2025-09-16,CA,0
U03294,new,2025-05-22,DE,0
U03295,returning,2025-08-05,ZA,10
U03296,new,2025-01-12,AU,0
U03297,new,2025-11-27,CN,0
U03298,new,2025-06-06,IN,0
U03299,new,2025-01-22,US,0
U03300,returning,2025-04-21,AU,1
U03301,new,2025-10-22,ZA,0
U03302,returning,2025-02-11,FR,7
U03303,new,2025-07-30,IN,0
U03304,new,2025-08-31,FR,0
U03305,new,2025-08-25,US,0
U03306,new,2025-01-29,DE,0
U03307,new,2025-10-15,DE,0
U03308,new,2025-05-30,TH,0
U03309,new,2025-06-22,SG,0
U03310,new,2025-11-25,JP,0
U03311,returning,2025-05-17,JP,2
U03312,returning,2025-03-01,IT,12
U03313,returning,2025-05-01,US,3
U03314,new,2025-03-09,CN,0
U03315,new,2025-06-10,SG,0
U03316,returning,2025-04-03,IT,1
U03317,new,2025-04-17,AU,0
U03318,new,2025-01-12,AE,0
U03319,returning,2025-06-01,AU,4
U03320,returning,2025-03-29,JP,5
U03321,new,2025-12-14,GB,0
U03322,new,2025-07-01,IN,0
U03323,returning,2025-01-07,DE,8
U03324,new,2025-04-02,SG,0
U03325,returning,2025-03-03,CA,11
U03326,returning,2025-02-09,AU,2
U03327,returning,2025-11-19,GB,8
U03328,new,2025-11-07,BR,0
U03329,new,2025-08-27,AU,0
U03330,returning,2025-01-30,SG,12
U03331,new,2025-01-26,AE,0
U03332,returning,2025-07-04,CN,6
U03333,new,2025-10-08,ZA,0
U03334,new,2025-02-04,SG,0
U03335,returning,2025-02-22,ZA,5
U03336,returning,2025-12-10,SG,6
U03337,returning,2025-03-19,CO,6
U03338,returning,2025-02-05,JP,9
U03339,new,2025-01-20,SG,0
U03340,returning,2025-02-04,ZA,9
U03341,returning,2025-06-11,AU,5
U03342,new,2025-07-16,CN,0
U03343,new,2025-05-26,DE,0
U03344,new,2025-11-08,SG,0
U03345,new,2025-12-27,AR,0
U03346,returning,2025-11-12,AE,6
U03347,new,2025-08-22,AU,0
U03348,new,2025-09-10,US,0
U03349,new,2025-04-15,SG,0
U03350,new,2025-04-11,IN,0
U03351,new,2025-03-22,AU,0
U03352,new,2025-03-10,US,0
U03353,returning,2025-01-14,AU,1
U03354,new,2025-03-13,JP,0
U03355,new,2025-09-10,DE,0
U03356,new,2025-05-18,TH,0
U03357,returning,2025-06-24,IT,7
U03358,new,2025-06-15,JP,0
U03359,returning,2025-05-09,US,2
U03360,returning,2025-01-19,GB,6
U03361,returning,2025-03-06,AU,11
U03362,new,2025-01-13,GB,0
U03363,returning,2025-04-20,FR,10
U03364,new,2025-10-16,SG,0
U03365,returning,2025-07-09,JP,4
U03366,new,2025-12-20,ZA,0
U03367,new,2025-04-29,SG,0
U03368,new,2025-11-09,ZA,0
U03369,new,2025-08-03,CN,0
U03370,returning,2025-06-03,GB,10
U03371,new,2025-11-19,GB,0
U03372,new,2025-11-03,SG,0
U03373,new,2025-10-21,SG,0
U03374,returning,2025-07-07,AE,10
U03375,returning,2025-07-26,CN,11
U03376,returning,2025-07-10,TH,11
U03377,returning,2025-05-13,DE,9
U03378,new,2025-09-18,FR,0
U03379,new,2025-04-10,CN,0
U03380,returning,2025-04-29,SG,3
U03381,new,2025-07-07,JP,0
U03382,new,2025-05-03,DE,0
U03383,new,2025-11-13,IN,0
U03384,new,2025-05-22,AU,0
U03385,new,2025-01-10,FR,0
U03386,returning,2025-05-15,JP,5
U03387,new,2025-07-22,AR,0
U03388,new,2025-11-28,TH,0
U03389,new,2025-08-01,CN,0
U03390,returning,2025-12-10,CA,6
U03391,new,2025-01-03,CN,0
U03392,returning,2025-11-04,CA,6
U03393,returning,2025-12-21,CO,11
U03394,new,2025-07-10,AE,0
U03395,returning,2025-02-04,ZA,9
U03396,returning,2025-11-07,IN,8
U03397,returning,2025-01-20,CN,12
U03398,returning,2025-10-09,SG,8
U03399,new,2025-08-30,AU,0
U03400,new,2025-04-12,CO,0
U03401,new,2025-10-04,JP,0
U03402,new,2025-03-25,MX,0
U03403,returning,2025-10-12,CN,2
U03404,new,2025-07-16,JP,0
U03405,returning,2025-03-21,SG,7
U03406,returning,2025-05-28,DE,10
U03407,returning,2025-05-10,US,5
U03408,returning,2025-09-05,FR,8
U03409,new,2025-06-08,JP,0
U03410,new,2025-02-13,TH,0
U03411,new,2025-09-29,SG,0
U03412,new,2025-09-28,CL,0
U03413,new,2025-02-08,TH,0
U03414,new,2025-01-30,SG,0
U03415,returning,2025-05-25,GB,11
U03416,new,2025-06-13,US,0
U03417,new,2025-12-18,ZA,0
U03418,returning,2025-02-21,CN,3
U03419,new,2025-09-22,ZA,0
U03420,new,2025-05-16,GB,0
U03421,returning,2025-03-04,CN,3
U03422,new,2025-05-27,FR,0
U03423,returning,2025-06-16,FR,11
U03424,new,2025-12-30,US,0
U03425,returning,2025-01-06,GB,6
U03426,new,2025-09-14,IT,0
U03427,new,2025-09-18,GB,0
U03428,new,2025-08-12,CL,0
U03429,returning,2025-01-06,IT,7
U03430,new,2025-11-30,GB,0
U03431,new,2025-03-12,DE,0
U03432,returning,2025-11-10,CN,11
U03433,returning,2025-04-02,CA,10
U03434,new,2025-09-28,AU,0
U03435,returning,2025-06-28,AR,10
U03436,new,2025-07-19,FR,0
U03437,new,2025-09-23,SG,0
U03438,new,2025-05-12,US,0
U03439,returning,2025-11-04,IN,7
U03440,returning,2025-08-20,SG,2
U03441,new,2025-01-23,IT,0
U03442,new,2025-04-26,DE,0
U03443,new,2025-04-06,IN,0
U03444,returning,2025-02-08,SG,2
U03445,returning,2025-07-25,DE,3
U03446,new,2025-03-02,IN,0
U03447,returning,2025-06-17,CN,6
U03448,returning,2025-02-23,AU,4
U03449,new,2025-06-15,GB,0
U03450,new,2025-03-07,ZA,0
U03451,new,2025-11-04,IN,0
U03452,returning,2025-07-07,GB,6
U03453,returning,2025-07-05,IN,6
U03454,new,2025-05-12,SG,0
U03455,returning,2025-02-19,CO,11
U03456,new,2025-10-05,GB,0
U03457,new,2025-01-22,IN,0
U03458,returning,2025-01-05,TH,5
U03459,returning,2025-08-02,CO,12
U03460,new,2025-02-21,TH,0
U03461,new,2025-03-05,AR,0
U03462,new,2025-11-19,BR,0
U03463,new,2025-01-22,IT,0
U03464,new,2025-10-25,ZA,0
U03465,new,2025-07-25,CL,0
U03466,returning,2025-11-02,FR,5
U03467,new,2025-09-01,SG,0
U03468,returning,2025-07-29,JP,10
U03469,returning,2025-11-03,IT,11
U03470,new,2025-09-30,US,0
U03471,new,2025-06-24,FR,0
U03472,returning,2025-01-11,IT,7
U03473,new,2025-10-21,SG,0
U03474,returning,2025-04-15,DE,5
U03475,returning,2025-06-17,AU,8
U03476,returning,2025-06-01,IN,6
U03477,returning,2025-03-02,CA,12
U03478,new,2025-10-23,IN,0
U03479,new,2025-03-13,IN,0
U03480,new,2025-06-19,CO,0
U03481,new,2025-05-30,US,0
U03482,new,2025-09-28,FR,0
U03483,new,2025-04-27,MX,0
U03484,returning,2025-02-10,MX,10
U03485,new,2025-04-01,AE,0
U03486,new,2025-01-11,ZA,0
U03487,new,2025-02-05,CA,0
U03488,new,2025-10-05,JP,0
U03489,new,2025-03-23,FR,0
U03490,new,2025-10-08,DE,0
U03491,new,2025-04-26,AU,0
U03492,new,2025-08-07,GB,0
U03493,returning,2025-10-22,SG,9
U03494,returning,2025-09-28,MX,8
U03495,returning,2025-07-24,DE,7
U03496,new,2025-05-16,AR,0
U03497,returning,2025-02-18,CL,3
U03498,returning,2025-12-05,CN,3
U03499,new,2025-07-02,DE,0
U03500,returning,2025-12-28,TH,1
U03501,new,2025-04-28,SG,0
U03502,returning,2025-10-24,IT,3
U03503,returning,2025-09-24,IT,12
U03504,new,2025-06-19,AR,0
U03505,returning,2025-03-20,GB,4
U03506,new,2025-04-18,AE,0
U03507,returning,2025-02-01,US,11
U03508,new,2025-04-23,CN,0
U03509,returning,2025-06-06,BR,5
U03510,new,2025-01-16,IT,0
U03511,new,2025-04-25,DE,0
U03512,new,2025-06-03,IN,0
U03513,returning,2025-01-03,AE,12
U03514,returning,2025-05-19,IN,12
U03515,returning,2025-04-26,TH,12
U03516,returning,2025-10-08,FR,2
U03517,new,2025-11-20,CO,0
U03518,new,2025-03-18,MX,0
U03519,new,2025-12-17,SG,0
U03520,new,2025-09-11,AU,0
U03521,new,2025-08-05,SG,0
U03522,new,2025-12-16,SG,0
U03523,new,2025-08-14,GB,0
U03524,new,2025-09-08,SG,0
U03525,new,2025-04-01,JP,0
U03526,new,2025-08-07,US,0
U03527,returning,2025-10-07,SG,4
U03528,returning,2025-05-12,ZA,3
U03529,returning,2025-03-18,IN,7
U03530,new,2025-04-23,IN,0
U03531,new,2025-03-26,BR,0
U03532,returning,2025-04-15,US,2
U03533,new,2025-11-05,CN,0
U03534,new,2025-03-14,ZA,0
U03535,new,2025-11-04,JP,0
U03536,new,2025-08-17,TH,0
U03537,new,2025-03-29,GB,0
U03538,new,2025-06-28,AU,0
U03539,returning,2025-03-30,JP,2
U03540,new,2025-12-11,AU,0
U03541,new,2025-05-21,CN,0
U03542,returning,2025-03-28,IN,2
U03543,new,2025-09-12,ZA,0
U03544,new,2025-05-29,IN,0
U03545,returning,2025-11-10,SG,8
U03546,new,2025-02-01,JP,0
U03547,new,2025-08-28,ZA,0
U03548,new,2025-08-02,TH,0
U03549,new,2025-12-16,TH,0
U03550,new,2025-05-16,CA,0
U03551,returning,2025-08-20,BR,9
U03552,new,2025-07-07,CA,0
U03553,new,2025-11-18,IN,0
U03554,new,2025-05-22,SG,0
U03555,new,2025-11-02,SG,0
U03556,new,2025-09-02,IN,0
U03557,new,2025-09-16,CA,0
U03558,new,2025-03-06,CN,0
U03559,new,2025-01-14,ZA,0
U03560,new,2025-07-06,AU,0
U03561,new,2025-01-03,DE,0
U03562,returning,2025-02-23,AU,1
U03563,new,2025-02-12,IN,0
U03564,new,2025-05-27,AU,0
U03565,new,2025-10-09,JP,0
U03566,returning,2025-02-20,JP,1
U03567,new,2025-10-22,BR,0
U03568,returning,2025-09-18,AU,7
U03569,returning,2025-09-18,SG,9
U03570,returning,2025-12-02,IT,2
U03571,new,2025-03-16,SG,0
U03572,new,2025-07-06,TH,0
U03573,returning,2025-04-04,IT,2
U03574,returning,2025-08-11,IT,5
U03575,returning,2025-03-02,AU,10
U03576,new,2025-04-01,CA,0
U03577,new,2025-10-07,IN,0
U03578,new,2025-07-20,DE,0
U03579,returning,2025-01-06,TH,3
U03580,new,2025-08-05,CA,0
U03581,new,2025-08-06,IT,0
U03582,returning,2025-03-14,ZA,2
U03583,new,2025-08-18,AU,0
U03584,returning,2025-04-13,FR,11
U03585,new,2025-01-19,SG,0
U03586,new,2025-11-14,JP,0
U03587,new,2025-10-24,AU,0
U03588,returning,2025-06-05,ZA,7
U03589,new,2025-12-02,JP,0
U03590,new,2025-08-13,IN,0
U03591,returning,2025-01-31,AU,5
U03592,new,2025-10-29,US,0
U03593,new,2025-01-07,SG,0
U03594,new,2025-10-26,BR,0
U03595,new,2025-08-27,AE,0
U03596,new,2025-10-19,JP,0
U03597,new,2025-01-02,JP,0
U03598,new,2025-07-21,TH,0
U03599,new,2025-08-28,JP,0
U03600,returning,2025-01-20,IN,4
U03601,new,2025-06-14,SG,0
U03602,new,2025-04-26,AE,0
U03603,new,2025-10-21,AU,0
U03604,new,2025-03-12,GB,0
U03605,new,2025-02-12,SG,0
U03606,new,2025-08-17,SG,0
U03607,returning,2025-02-14,IN,4
U03608,new,2025-06-03,FR,0
U03609,returning,2025-06-23,IN,12
U03610,returning,2025-05-15,AU,5
U03611,new,2025-11-24,SG,0
U03612,new,2025-02-11,BR,0
U03613,new,2025-11-15,CL,0
U03614,returning,2025-06-09,CA,8
U03615,new,2025-04-13,FR,0
U03616,new,2025-08-12,CO,0
U03617,new,2025-01-11,CO,0
U03618,returning,2025-06-27,CA,11
U03619,returning,2025-05-14,US,3
U03620,new,2025-04-27,DE,0
U03621,returning,2025-07-18,CL,3
U03622,new,2025-03-10,DE,0
U03623,new,2025-12-31,JP,0
U03624,returning,2025-11-15,AU,9
U03625,new,2025-05-12,US,0
U03626,new,2025-02-10,CN,0
U03627,new,2025-01-26,IT,0
U03628,returning,2025-01-09,AU,3
U03629,returning,2025-07-02,IT,1
U03630,new,2025-11-30,IN,0
U03631,returning,2025-04-03,IN,1
U03632,new,2025-06-12,FR,0
U03633,new,2025-09-12,US,0
U03634,new,2025-05-27,SG,0
U03635,new,2025-09-15,IT,0
U03636,new,2025-04-23,ZA,0
U03637,returning,2025-08-17,ZA,11
U03638,new,2025-07-20,SG,0
U03639,new,2025-08-09,CN,0
U03640,new,2025-07-13,CN,0
U03641,new,2025-03-27,AU,0
U03642,returning,2025-03-12,SG,6
U03643,new,2025-10-27,IT,0
U03644,new,2025-03-18,IT,0
U03645,returning,2025-04-28,JP,6
U03646,new,2025-07-10,SG,0
U03647,new,2025-01-17,SG,0
U03648,new,2025-12-08,CA,0
U03649,new,2025-12-09,AE,0
U03650,returning,2025-11-12,FR,8
U03651,returning,2025-02-15,DE,8
U03652,new,2025-05-11,SG,0
U03653,returning,2025-12-24,FR,9
U03654,new,2025-10-30,CN,0
U03655,new,2025-10-13,TH,0
U03656,new,2025-05-21,SG,0
U03657,new,2025-05-13,JP,0
U03658,new,2026-01-01,DE,0
U03659,new,2025-05-27,GB,0
U03660,returning,2025-09-20,AU,5
U03661,new,2025-01-14,SG,0
U03662,new,2025-10-26,SG,0
U03663,new,2025-02-03,US,0
U03664,new,2025-07-31,JP,0
U03665,new,2025-10-12,CN,0
U03666,new,2025-08-14,CN,0
U03667,returning,2025-11-15,IN,9
U03668,new,2025-01-31,DE,0
U03669,new,2025-07-01,FR,0
U03670,new,2025-08-26,AU,0
U03671,new,2025-11-20,CO,0
U03672,new,2025-06-25,GB,0
U03673,returning,2025-01-26,JP,8
U03674,new,2025-02-03,FR,0
U03675,new,2025-10-09,CA,0
U03676,new,2025-12-06,TH,0
U03677,new,2025-06-13,GB,0
U03678,new,2025-02-15,IN,0
U03679,returning,2025-07-29,JP,3
U03680,new,2025-01-08,GB,0
U03681,returning,2025-09-04,US,12
U03682,new,2025-05-27,ZA,0
U03683,returning,2025-01-31,DE,9
U03684,new,2025-11-16,CN,0
U03685,returning,2025-01-06,TH,3
U03686,new,2025-11-14,CN,0
U03687,returning,2026-01-01,TH,10
U03688,new,2025-09-14,CA,0
U03689,new,2025-05-02,FR,0
U03690,new,2025-11-23,DE,0
U03691,returning,2025-10-26,SG,10
U03692,new,2025-03-04,IN,0
U03693,returning,2025-09-08,IT,8
U03694,new,2025-04-11,US,0
U03695,new,2025-01-18,JP,0
U03696,new,2025-05-19,CN,0
U03697,returning,2025-12-28,AR,11
U03698,returning,2025-12-28,CN,12
U03699,returning,2025-01-10,JP,11
U03700,new,2025-07-10,CN,0
U03701,new,2025-11-01,MX,0
U03702,returning,2025-05-30,AU,10
U03703,new,2025-01-11,TH,0
U03704,returning,2025-10-26,FR,7
U03705,returning,2025-05-02,IT,9
U03706,returning,2025-11-26,JP,11
U03707,returning,2025-09-06,AE,11
U03708,new,2025-06-19,JP,0
U03709,new,2025-11-17,CA,0
U03710,returning,2025-11-10,AE,9
U03711,new,2025-11-10,ZA,0
U03712,returning,2025-07-25,IT,5
U03713,returning,2025-06-27,IN,6
U03714,new,2025-08-01,SG,0
U03715,returning,2025-10-23,AU,8
U03716,new,2025-06-20,AU,0
U03717,new,2025-10-25,JP,0
U03718,new,2025-02-07,IN,0
U03719,new,2025-01-20,AU,0
U03720,new,2025-10-20,JP,0
U03721,new,2025-11-27,TH,0
U03722,returning,2025-04-05,AE,9
U03723,returning,2025-03-19,FR,4
U03724,new,2025-12-28,TH,0
U03725,new,2025-02-23,AU,0
U03726,returning,2025-02-03,AE,2
U03727,new,2025-10-09,SG,0
U03728,new,2025-05-21,FR,0
U03729,new,2025-07-06,TH,0
U03730,new,2025-09-14,IT,0
U03731,new,2025-02-14,DE,0
U03732,returning,2025-10-16,AE,8
U03733,new,2025-06-05,FR,0
U03734,new,2025-02-20,SG,0
U03735,new,2025-01-15,TH,0
U03736,new,2025-05-20,CL,0
U03737,returning,2025-09-12,SG,5
U03738,returning,2025-11-18,CA,6
U03739,returning,2025-11-11,CA,7
U03740,new,2025-10-22,CN,0
U03741,returning,2025-10-30,CN,5
U03742,returning,2025-03-06,SG,3
U03743,returning,2025-06-19,SG,5
U03744,new,2025-07-06,US,0
U03745,new,2025-05-27,JP,0
U03746,new,2025-07-24,JP,0
U03747,returning,2025-10-22,GB,1
U03748,new,2025-08-28,CA,0
U03749,new,2025-08-13,GB,0
U03750,returning,2025-02-05,CA,1
U03751,returning,2025-11-19,CN,9
U03752,returning,2025-08-27,DE,3
U03753,new,2025-03-24,FR,0
U03754,returning,2025-02-28,DE,6
U03755,new,2025-02-28,CO,0
U03756,new,2025-02-24,AU,0
U03757,new,2025-08-09,FR,0
U03758,new,2025-01-13,TH,0
U03759,new,2025-12-19,DE,0
U03760,returning,2025-01-29,JP,5
U03761,new,2025-07-31,US,0
U03762,returning,2025-09-18,IN,8
U03763,new,2025-04-11,JP,0
U03764,new,2025-02-25,AU,0
U03765,new,2025-04-16,DE,0
U03766,new,2025-09-27,ZA,0
U03767,new,2025-06-15,ZA,0
U03768,new,2025-08-03,GB,0
U03769,new,2025-02-05,SG,0
U03770,new,2025-12-05,DE,0
U03771,new,2025-09-01,FR,0
U03772,returning,2025-04-23,IT,9
U03773,new,2025-06-18,CN,0
U03774,returning,2025-11-05,SG,1
U03775,returning,2025-08-31,CO,12
U03776,returning,2025-04-21,GB,8
U03777,returning,2025-02-09,AR,8
U03778,new,2025-03-03,FR,0
U03779,returning,2025-11-26,ZA,5
U03780,returning,2025-04-06,TH,1
U03781,new,2025-12-26,GB,0
U03782,new,2025-07-01,AU,0
U03783,new,2025-07-23,IT,0
U03784,returning,2025-10-26,IN,7
U03785,returning,2025-06-17,CN,5
U03786,new,2025-03-16,JP,0
U03787,new,2025-05-31,JP,0
U03788,new,2025-06-28,AE,0
U03789,new,2025-03-28,CA,0
U03790,returning,2025-01-17,IN,10
U03791,new,2025-10-05,AU,0
U03792,new,2025-05-05,US,0
U03793,new,2025-11-25,GB,0
U03794,returning,2025-12-24,AE,4
U03795,new,2025-03-07,SG,0
U03796,returning,2025-11-28,SG,1
U03797,new,2025-12-25,GB,0
U03798,new,2025-08-20,JP,0
U03799,new,2025-09-13,GB,0
U03800,new,2025-12-12,JP,0
U03801,new,2025-12-02,ZA,0
U03802,returning,2025-06-12,FR,9
U03803,returning,2025-04-17,JP,6
U03804,returning,2025-08-08,CL,4
U03805,new,2025-02-14,IN,0
U03806,returning,2025-01-02,AU,7
U03807,new,2025-04-20,SG,0
