session_id,user_id,session_start,session_end,session_duration_sec,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26031900395,U02328,2026-03-19 19:14:09 UTC,2026-03-19 19:18:20 UTC,251,AE,email,tech_tuesday_email,desktop,/sale,/cart
S26032239098,U03331,2026-03-22 14:49:15 UTC,2026-03-22 14:55:38 UTC,383,AE,email,tech_tuesday_email,desktop,/new-arrivals,/search
S26030457391,U04110,2026-03-04 20:59:21 UTC,2026-03-04 21:13:58 UTC,877,AE,email,tech_tuesday_email,mobile,/phones,/404
S26030219843,U02146,2026-03-02 06:23:29 UTC,2026-03-02 06:51:31 UTC,1682,AE,email,tech_tuesday_email,mobile,/sale,/cart
S26011307957,U04308,2026-01-13 05:03:27 UTC,2026-01-13 05:06:09 UTC,162,AE,social,valentines_accessories,desktop,/sale,/cart
S26032190377,U02136,2026-03-21 03:38:19 UTC,2026-03-21 03:40:00 UTC,101,AE,social,valentines_accessories,mobile,/tablets,/search
S26010461255,U03007,2026-01-04 19:49:51 UTC,2026-01-04 20:06:43 UTC,1012,AE,social,valentines_accessories,mobile,/new-arrivals,/
S26033015216,U00039,2026-03-30 11:15:29 UTC,2026-03-30 11:27:45 UTC,736,AE,social,valentines_accessories,desktop,/sale,/products
S26020652777,U01157,2026-02-06 17:00:31 UTC,2026-02-06 17:19:53 UTC,1162,AE,social,valentines_accessories,mobile,/sale,/cart
S26033008437,U04891,2026-03-30 17:57:14 UTC,2026-03-30 18:16:17 UTC,1143,AE,social,valentines_accessories,desktop,/,/search
S26012395239,U00413,2026-01-23 21:03:21 UTC,2026-01-23 21:28:27 UTC,1506,AE,social,valentines_accessories,tablet,/,/404
S26032598709,U00686,2026-03-25 21:33:17 UTC,2026-03-25 21:36:38 UTC,201,AE,social,valentines_accessories,mobile,/,/404
S26022157048,U02948,2026-02-21 12:11:59 UTC,2026-02-21 12:29:59 UTC,1080,AE,social,valentines_accessories,mobile,/new-arrivals,/
S26020460621,U01317,2026-02-04 13:57:20 UTC,2026-02-04 14:20:59 UTC,1419,AE,social,valentines_accessories,mobile,/,/
S26021320548,U04197,2026-02-13 15:51:51 UTC,2026-02-13 16:20:32 UTC,1721,AE,social,valentines_accessories,mobile,/wearables,/search
S26032393883,U01431,2026-03-23 01:06:48 UTC,2026-03-23 01:16:53 UTC,605,AE,social,valentines_accessories,mobile,/audio,/products
S26011056529,U00024,2026-01-10 06:05:19 UTC,2026-01-10 06:24:47 UTC,1168,AE,social,valentines_accessories,tablet,/accessories,/
S26012381060,U02165,2026-01-23 06:01:03 UTC,2026-01-23 06:26:20 UTC,1517,AE,social,valentines_accessories,desktop,/deals,/cart
S26020281110,U01299,2026-02-02 19:50:04 UTC,2026-02-02 20:09:40 UTC,1176,AE,social,valentines_accessories,mobile,/deals,/
S26012465975,U04463,2026-01-24 02:25:00 UTC,2026-01-24 02:31:05 UTC,365,AE,social,valentines_accessories,mobile,/sale,/cart
S26022662633,U03911,2026-02-26 13:40:06 UTC,2026-02-26 13:49:01 UTC,535,AE,social,valentines_accessories,mobile,/,/search
S26010892939,U03726,2026-01-08 15:31:11 UTC,2026-01-08 15:37:04 UTC,353,AE,social,valentines_accessories,mobile,/deals,/products
S26012907149,U03461,2026-01-29 14:02:51 UTC,2026-01-29 14:24:16 UTC,1285,AR,direct,,mobile,/sale,/
S26020575455,U00075,2026-02-05 04:02:50 UTC,2026-02-05 04:28:06 UTC,1516,AR,direct,,mobile,/sale,/products
S26032972587,U03133,2026-03-29 08:20:23 UTC,2026-03-29 08:43:19 UTC,1376,AR,organic,,mobile,/,/404
S26032087843,U00799,2026-03-20 20:52:49 UTC,2026-03-20 21:18:07 UTC,1518,AR,direct,,desktop,/phones,/
S26021160630,U02296,2026-02-11 01:18:55 UTC,2026-02-11 01:45:48 UTC,1613,AR,direct,,desktop,/,/search
S26010505513,U04143,2026-01-05 20:21:56 UTC,2026-01-05 20:29:09 UTC,433,AR,organic,,desktop,/sale,/404
S26022707863,U00358,2026-02-27 02:08:34 UTC,2026-02-27 02:10:32 UTC,118,AR,direct,,desktop,/new-arrivals,/404
S26022048978,U01013,2026-02-20 03:30:27 UTC,2026-02-20 03:36:53 UTC,386,AR,organic,,desktop,/sale,/cart
S26030763404,U03777,2026-03-07 18:00:14 UTC,2026-03-07 18:04:00 UTC,226,AR,organic,,desktop,/sale,/404
S26032099444,U00111,2026-03-20 03:58:28 UTC,2026-03-20 04:25:22 UTC,1614,AR,organic,,desktop,/wearables,/products
S26031551946,U00241,2026-03-15 20:16:25 UTC,2026-03-15 20:40:30 UTC,1445,AR,direct,,desktop,/deals,/
S26032776671,U00038,2026-03-27 03:48:42 UTC,2026-03-27 03:49:24 UTC,42,AR,organic,,desktop,/accessories,/search
S26021168103,U01184,2026-02-11 21:03:54 UTC,2026-02-11 21:21:03 UTC,1029,AR,organic,,desktop,/wearables,/cart
S26010865187,U02153,2026-01-08 14:27:40 UTC,2026-01-08 14:40:46 UTC,786,AR,direct,,desktop,/sale,/cart
S26032522098,U03282,2026-03-25 15:17:09 UTC,2026-03-25 15:20:05 UTC,176,AR,direct,,mobile,/deals,/404
S26010198089,U04726,2026-01-01 11:34:40 UTC,2026-01-01 11:45:16 UTC,636,AR,organic,,desktop,/deals,/cart
S26022892116,U03040,2026-02-28 08:38:58 UTC,2026-02-28 08:55:13 UTC,975,AR,direct,,tablet,/audio,/
S26012151388,U03435,2026-01-21 08:55:12 UTC,2026-01-21 09:13:58 UTC,1126,AR,organic,,desktop,/phones,/404
S26030688442,U04852,2026-03-06 12:00:10 UTC,2026-03-06 12:08:53 UTC,523,AR,direct,,desktop,/phones,/search
S26032871648,U01840,2026-03-28 08:32:14 UTC,2026-03-28 08:53:23 UTC,1269,AR,organic,,desktop,/sale,/
S26010544424,U01824,2026-01-05 20:55:48 UTC,2026-01-05 21:21:50 UTC,1562,AR,organic,,mobile,/,/404
S26030462672,U03094,2026-03-04 01:15:57 UTC,2026-03-04 01:26:07 UTC,610,AR,direct,,mobile,/audio,/products
S26011799881,U00659,2026-01-17 05:15:28 UTC,2026-01-17 05:18:55 UTC,207,AR,organic,,desktop,/new-arrivals,/cart
S26030921574,U04043,2026-03-09 18:45:22 UTC,2026-03-09 18:48:32 UTC,190,AR,direct,,mobile,/sale,/cart
S26013127724,U04972,2026-01-31 22:10:19 UTC,2026-01-31 22:13:17 UTC,178,AR,direct,,mobile,/,/search
S26012417800,U00038,2026-01-24 22:01:53 UTC,2026-01-24 22:10:30 UTC,517,AR,direct,,desktop,/sale,/search
S26031533581,U02488,2026-03-15 17:28:01 UTC,2026-03-15 17:42:56 UTC,895,AR,organic,,tablet,/deals,/
S26020925257,U01474,2026-02-09 16:15:30 UTC,2026-02-09 16:38:15 UTC,1365,AR,organic,,mobile,/deals,/
S26031842494,U00659,2026-03-18 17:12:51 UTC,2026-03-18 17:20:15 UTC,444,AR,organic,,desktop,/,/search
S26020830484,U00135,2026-02-08 05:22:25 UTC,2026-02-08 05:46:21 UTC,1436,AR,direct,,desktop,/,/404
S26010303128,U01013,2026-01-03 18:51:01 UTC,2026-01-03 18:53:33 UTC,152,AR,direct,,tablet,/sale,/cart
S26032887449,U03040,2026-03-28 12:02:24 UTC,2026-03-28 12:23:41 UTC,1277,AR,direct,,desktop,/audio,/404
S26031252193,U04338,2026-03-12 00:43:29 UTC,2026-03-12 01:00:20 UTC,1011,AR,organic,,desktop,/new-arrivals,/cart
S26021122622,U00135,2026-02-11 00:15:19 UTC,2026-02-11 00:33:43 UTC,1104,AR,direct,,mobile,/wearables,/products
S26022664667,U00748,2026-02-26 07:52:59 UTC,2026-02-26 07:59:37 UTC,398,AR,direct,,tablet,/phones,/
S26022649126,U01264,2026-02-26 21:00:01 UTC,2026-02-26 21:20:25 UTC,1224,AR,organic,,mobile,/phones,/
S26010802593,U04143,2026-01-08 21:34:45 UTC,2026-01-08 21:57:09 UTC,1344,AR,direct,,desktop,/deals,/search
S26031791793,U03282,2026-03-17 16:58:11 UTC,2026-03-17 17:27:00 UTC,1729,AR,paid,asia_pacific_launch,desktop,/new-arrivals,/cart
S26020241203,U03777,2026-02-02 14:02:17 UTC,2026-02-02 14:20:12 UTC,1075,AR,paid,asia_pacific_launch,mobile,/sale,/search
S26020362471,U01111,2026-02-03 03:30:57 UTC,2026-02-03 03:52:41 UTC,1304,AR,paid,asia_pacific_launch,desktop,/new-arrivals,/404
S26013040215,U04691,2026-01-30 00:34:11 UTC,2026-01-30 00:37:57 UTC,226,AR,paid,asia_pacific_launch,desktop,/deals,/
S26031251440,U00945,2026-03-12 22:07:52 UTC,2026-03-12 22:24:15 UTC,983,AR,paid,asia_pacific_launch,desktop,/,/404
S26020142068,U01495,2026-02-01 05:14:02 UTC,2026-02-01 05:19:15 UTC,313,AR,paid,asia_pacific_launch,mobile,/,/404
S26010728165,U03161,2026-01-07 22:51:55 UTC,2026-01-07 23:21:40 UTC,1785,AR,paid,asia_pacific_launch,desktop,/deals,/
S26020452602,U02153,2026-02-04 17:22:03 UTC,2026-02-04 17:38:45 UTC,1002,AR,social,influencer_sea_q1,mobile,/,/
S26020653336,U03133,2026-02-06 17:29:37 UTC,2026-02-06 17:41:52 UTC,735,AR,social,influencer_sea_q1,mobile,/audio,/search
S26010666532,U01111,2026-01-06 10:58:29 UTC,2026-01-06 11:01:48 UTC,199,AR,social,influencer_sea_q1,desktop,/new-arrivals,/products
S26021211261,U00570,2026-02-12 11:29:07 UTC,2026-02-12 11:34:30 UTC,323,AR,social,influencer_sea_q1,desktop,/,/products
S26012382028,U03252,2026-01-23 13:05:33 UTC,2026-01-23 13:06:14 UTC,41,AR,social,influencer_sea_q1,desktop,/,/404
S26011473743,U00038,2026-01-14 15:27:02 UTC,2026-01-14 15:55:12 UTC,1690,AR,social,influencer_sea_q1,mobile,/new-arrivals,/search
S26010320877,U00110,2026-01-03 08:00:22 UTC,2026-01-03 08:04:05 UTC,223,AR,social,influencer_sea_q1,desktop,/deals,/
S26031499522,U03053,2026-03-14 17:34:57 UTC,2026-03-14 17:56:05 UTC,1268,AR,social,influencer_sea_q1,desktop,/sale,/cart
S26030720793,U03387,2026-03-07 11:28:48 UTC,2026-03-07 11:48:36 UTC,1188,AR,social,influencer_sea_q1,desktop,/,/
S26021264374,U00345,2026-02-12 11:56:54 UTC,2026-02-12 12:00:22 UTC,208,AR,social,influencer_sea_q1,desktop,/sale,/search
S26022338544,U01823,2026-02-23 20:30:32 UTC,2026-02-23 20:41:39 UTC,667,AR,social,influencer_sea_q1,mobile,/phones,/cart
S26030655523,U01912,2026-03-06 09:26:41 UTC,2026-03-06 09:35:09 UTC,508,AR,social,influencer_sea_q1,mobile,/audio,/cart
S26011298103,U01767,2026-01-12 01:01:04 UTC,2026-01-12 01:03:01 UTC,117,AR,social,influencer_sea_q1,mobile,/,/cart
S26032580451,U01264,2026-03-25 12:00:39 UTC,2026-03-25 12:29:46 UTC,1747,AR,social,influencer_sea_q1,desktop,/,/404
S26031720631,U03138,2026-03-17 09:36:06 UTC,2026-03-17 09:59:37 UTC,1411,AR,social,influencer_sea_q1,tablet,/,/
S26030630317,U03053,2026-03-06 13:40:26 UTC,2026-03-06 13:54:40 UTC,854,AR,social,influencer_sea_q1,mobile,/deals,/
S26022795540,U00358,2026-02-27 10:13:03 UTC,2026-02-27 10:18:22 UTC,319,AR,social,influencer_sea_q1,mobile,/,/404
S26022699186,U00345,2026-02-26 11:05:13 UTC,2026-02-26 11:13:35 UTC,502,AR,social,influencer_sea_q1,desktop,/phones,/products
S26011069665,U01184,2026-01-10 05:23:47 UTC,2026-01-10 05:42:54 UTC,1147,AR,social,influencer_sea_q1,tablet,/deals,/search
S26010859955,U03291,2026-01-08 16:52:38 UTC,2026-01-08 17:02:09 UTC,571,AR,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26032915344,U02619,2026-03-29 05:20:28 UTC,2026-03-29 05:22:52 UTC,144,AR,social,latam_social_push,mobile,/sale,/
S26010982115,U04691,2026-01-09 14:04:25 UTC,2026-01-09 14:18:09 UTC,824,AR,social,latam_social_push,tablet,/deals,/products
S26021343639,U04165,2026-02-13 10:08:22 UTC,2026-02-13 10:24:06 UTC,944,AR,social,latam_social_push,desktop,/deals,/cart
S26011557758,U01264,2026-01-15 20:14:54 UTC,2026-01-15 20:23:20 UTC,506,AR,social,latam_social_push,desktop,/sale,/cart
S26030663114,U01767,2026-03-06 09:21:50 UTC,2026-03-06 09:27:52 UTC,362,AR,social,latam_social_push,mobile,/audio,/404
S26033024083,U02408,2026-03-30 06:45:38 UTC,2026-03-30 06:50:37 UTC,299,AR,social,latam_social_push,mobile,/phones,/404
S26012819560,U01289,2026-01-28 19:43:57 UTC,2026-01-28 20:00:47 UTC,1010,AR,social,latam_social_push,mobile,/deals,/cart
S26030656206,U00712,2026-03-06 02:34:36 UTC,2026-03-06 02:47:50 UTC,794,AR,social,latam_social_push,mobile,/deals,/search
S26011549210,U00983,2026-01-15 02:29:26 UTC,2026-01-15 02:37:50 UTC,504,AR,social,latam_social_push,mobile,/phones,/
S26022168276,U02153,2026-02-21 05:47:28 UTC,2026-02-21 05:57:44 UTC,616,AR,social,latam_social_push,desktop,/new-arrivals,/products
S26012716736,U04852,2026-01-27 10:12:36 UTC,2026-01-27 10:28:36 UTC,960,AR,social,latam_social_push,desktop,/,/products
S26010922174,U03161,2026-01-09 10:57:23 UTC,2026-01-09 10:58:07 UTC,44,AR,social,latam_social_push,tablet,/sale,/cart
S26022374449,U02153,2026-02-23 11:31:29 UTC,2026-02-23 11:43:03 UTC,694,AR,social,latam_social_push,mobile,/sale,/404
S26021588541,U00659,2026-02-15 12:29:32 UTC,2026-02-15 12:51:04 UTC,1292,AR,social,latam_social_push,mobile,/new-arrivals,/
S26010845921,U04143,2026-01-08 14:07:43 UTC,2026-01-08 14:25:07 UTC,1044,AR,social,latam_social_push,desktop,/sale,/search
S26030519093,U04972,2026-03-05 09:29:28 UTC,2026-03-05 09:55:07 UTC,1539,AR,social,latam_social_push,mobile,/tablets,/cart
S26030846967,U00205,2026-03-08 02:19:14 UTC,2026-03-08 02:25:35 UTC,381,AR,social,latam_social_push,desktop,/sale,/
S26011461780,U00798,2026-01-14 08:40:04 UTC,2026-01-14 08:52:09 UTC,725,AR,paid,middle_east_premium,desktop,/,/products
S26020989588,U01111,2026-02-09 03:26:50 UTC,2026-02-09 03:41:22 UTC,872,AR,paid,middle_east_premium,mobile,/wearables,/404
S26022482196,U04165,2026-02-24 16:15:19 UTC,2026-02-24 16:37:01 UTC,1302,AR,paid,middle_east_premium,desktop,/audio,/404
S26021006535,U00335,2026-02-10 02:42:40 UTC,2026-02-10 02:59:18 UTC,998,AR,paid,middle_east_premium,desktop,/new-arrivals,/
S26032279203,U03040,2026-03-22 05:10:25 UTC,2026-03-22 05:12:42 UTC,137,AR,paid,middle_east_premium,desktop,/accessories,/cart
S26010605206,U04043,2026-01-06 12:51:44 UTC,2026-01-06 13:02:44 UTC,660,AR,paid,new_year_gadgets,mobile,/,/cart
S26011345373,U01184,2026-01-13 17:26:23 UTC,2026-01-13 17:39:00 UTC,757,AR,paid,new_year_gadgets,mobile,/new-arrivals,/404
S26010491013,U00075,2026-01-04 01:44:55 UTC,2026-01-04 01:58:06 UTC,791,AR,paid,new_year_gadgets,mobile,/tablets,/404
S26031301787,U01767,2026-03-13 04:47:34 UTC,2026-03-13 04:56:33 UTC,539,AR,paid,retargeting_global,mobile,/,/404
S26032974892,U02296,2026-03-29 22:25:23 UTC,2026-03-29 22:49:58 UTC,1475,AR,paid,retargeting_global,desktop,/,/cart
S26032451423,U01840,2026-03-24 14:03:18 UTC,2026-03-24 14:07:52 UTC,274,AR,paid,retargeting_global,desktop,/,/
S26021038204,U01289,2026-02-10 03:42:33 UTC,2026-02-10 04:00:03 UTC,1050,AR,paid,retargeting_global,mobile,/accessories,/404
S26011601528,U00358,2026-01-16 03:59:28 UTC,2026-01-16 04:03:25 UTC,237,AR,paid,retargeting_global,desktop,/audio,/search
S26010445044,U01289,2026-01-04 19:32:55 UTC,2026-01-04 19:49:37 UTC,1002,AR,paid,retargeting_global,desktop,/sale,/search
S26012680468,U03998,2026-01-26 15:04:18 UTC,2026-01-26 15:24:28 UTC,1210,AR,paid,retargeting_global,desktop,/sale,/cart
S26022874394,U03041,2026-02-28 09:51:29 UTC,2026-02-28 10:05:34 UTC,845,AR,paid,retargeting_global,desktop,/sale,/404
S26020476843,U01006,2026-02-04 01:28:15 UTC,2026-02-04 01:52:29 UTC,1454,AR,paid,retargeting_global,desktop,/phones,/search
S26020323647,U02388,2026-02-03 21:21:17 UTC,2026-02-03 21:45:05 UTC,1428,AR,paid,spring_sale_2026,mobile,/sale,/products
S26022240118,U03777,2026-02-22 15:18:58 UTC,2026-02-22 15:26:58 UTC,480,AR,paid,spring_sale_2026,mobile,/deals,/404
S26012788138,U01912,2026-01-27 19:19:09 UTC,2026-01-27 19:30:35 UTC,686,AR,paid,spring_sale_2026,tablet,/,/cart
S26032679514,U01447,2026-03-26 04:30:23 UTC,2026-03-26 04:42:54 UTC,751,AR,paid,spring_sale_2026,mobile,/sale,/cart
S26032478997,U01264,2026-03-24 19:46:40 UTC,2026-03-24 20:14:21 UTC,1661,AR,paid,spring_sale_2026,tablet,/sale,/search
S26032737926,U03461,2026-03-27 18:10:16 UTC,2026-03-27 18:20:46 UTC,630,AR,paid,spring_sale_2026,desktop,/deals,/404
S26011351172,U00423,2026-01-13 12:17:23 UTC,2026-01-13 12:39:36 UTC,1333,AR,email,tech_tuesday_email,desktop,/new-arrivals,/404
S26012060645,U04447,2026-01-20 20:26:12 UTC,2026-01-20 20:53:56 UTC,1664,AR,email,tech_tuesday_email,mobile,/new-arrivals,/products
S26032738879,U03040,2026-03-27 22:14:29 UTC,2026-03-27 22:21:58 UTC,449,AR,email,tech_tuesday_email,mobile,/deals,/products
S26011257161,U03138,2026-01-12 18:36:19 UTC,2026-01-12 18:55:58 UTC,1179,AR,email,tech_tuesday_email,desktop,/,/404
S26030317058,U03040,2026-03-03 23:43:18 UTC,2026-03-03 23:57:31 UTC,853,AR,email,tech_tuesday_email,desktop,/sale,/search
S26030694782,U00358,2026-03-06 08:53:22 UTC,2026-03-06 08:57:33 UTC,251,AR,email,tech_tuesday_email,desktop,/audio,/
S26021885200,U00402,2026-02-18 10:19:10 UTC,2026-02-18 10:31:44 UTC,754,AR,email,tech_tuesday_email,desktop,/audio,/search
S26010935666,U03053,2026-01-09 22:03:25 UTC,2026-01-09 22:06:50 UTC,205,AR,email,tech_tuesday_email,mobile,/new-arrivals,/products
S26011434340,U01006,2026-01-14 18:30:01 UTC,2026-01-14 18:40:09 UTC,608,AR,social,valentines_accessories,desktop,/sale,/cart
S26012827887,U00594,2026-01-28 01:30:37 UTC,2026-01-28 01:50:44 UTC,1207,AR,social,valentines_accessories,mobile,/new-arrivals,/cart
S26010788017,U00335,2026-01-07 19:54:11 UTC,2026-01-07 20:14:28 UTC,1217,AR,social,valentines_accessories,mobile,/deals,/404
S26031877230,U00075,2026-03-18 16:29:56 UTC,2026-03-18 16:53:26 UTC,1410,AR,social,valentines_accessories,tablet,/deals,/search
S26022196739,U03387,2026-02-21 22:39:02 UTC,2026-02-21 22:42:42 UTC,220,AR,social,valentines_accessories,mobile,/,/products
S26010334450,U00570,2026-01-03 11:41:09 UTC,2026-01-03 11:53:07 UTC,718,AR,social,valentines_accessories,desktop,/,/search
S26020736016,U00241,2026-02-07 02:06:48 UTC,2026-02-07 02:11:01 UTC,253,AR,social,valentines_accessories,desktop,/new-arrivals,/search
S26020833389,U00111,2026-02-08 03:17:16 UTC,2026-02-08 03:35:04 UTC,1068,AR,social,valentines_accessories,desktop,/,/404
S26031385981,U00345,2026-03-13 07:33:25 UTC,2026-03-13 07:50:55 UTC,1050,AR,social,valentines_accessories,mobile,/,/search
S26031676093,U00241,2026-03-16 08:56:51 UTC,2026-03-16 09:05:18 UTC,507,AR,social,valentines_accessories,mobile,/sale,/cart
S26020971029,U01767,2026-02-09 05:39:38 UTC,2026-02-09 06:06:25 UTC,1607,AR,social,valentines_accessories,desktop,/deals,/404
S26021959166,U00748,2026-02-19 10:59:45 UTC,2026-02-19 11:22:23 UTC,1358,AR,social,valentines_accessories,mobile,/sale,/search
S26020558574,U04143,2026-02-05 23:27:45 UTC,2026-02-05 23:43:17 UTC,932,AR,social,valentines_accessories,mobile,/phones,/404
S26011954012,U03133,2026-01-19 20:44:54 UTC,2026-01-19 20:56:16 UTC,682,AR,social,valentines_accessories,desktop,/new-arrivals,/404
S26012845693,U01400,2026-01-28 09:42:26 UTC,2026-01-28 10:09:08 UTC,1602,AU,organic,,desktop,/,/search
S26020424352,U03152,2026-02-04 11:55:33 UTC,2026-02-04 12:03:45 UTC,492,AU,direct,,mobile,/sale,/products
S26030145029,U02560,2026-03-01 12:29:04 UTC,2026-03-01 12:31:22 UTC,138,AU,organic,,tablet,/sale,/404
S26020244265,U00304,2026-02-02 22:35:29 UTC,2026-02-02 22:37:53 UTC,144,AU,direct,,desktop,/,/products
S26012895684,U03791,2026-01-28 02:30:55 UTC,2026-01-28 02:31:54 UTC,59,AU,organic,,tablet,/new-arrivals,/search
S26012791483,U02467,2026-01-27 08:32:42 UTC,2026-01-27 08:56:35 UTC,1433,AU,organic,,tablet,/accessories,/cart
S26010258918,U03863,2026-01-02 21:44:09 UTC,2026-01-02 22:13:59 UTC,1790,AU,direct,,mobile,/tablets,/search
S26031359394,U04690,2026-03-13 13:00:18 UTC,2026-03-13 13:00:58 UTC,40,AU,direct,,mobile,/accessories,/404
S26021694376,U03091,2026-02-16 03:21:37 UTC,2026-02-16 03:50:35 UTC,1738,AU,organic,,mobile,/phones,/search
S26030931417,U03224,2026-03-09 19:57:36 UTC,2026-03-09 19:59:35 UTC,119,AU,direct,,desktop,/tablets,/cart
S26012873681,U03716,2026-01-28 11:57:49 UTC,2026-01-28 12:11:07 UTC,798,AU,organic,,mobile,/deals,/search
S26012213762,U03090,2026-01-22 13:49:23 UTC,2026-01-22 14:02:48 UTC,805,AU,direct,,mobile,/phones,/cart
S26020517474,U00616,2026-02-05 15:17:26 UTC,2026-02-05 15:46:35 UTC,1749,AU,direct,,mobile,/sale,/search
S26031455073,U01791,2026-03-14 09:37:28 UTC,2026-03-14 09:44:22 UTC,414,AU,direct,,desktop,/sale,/products
S26010913606,U00813,2026-01-09 12:10:11 UTC,2026-01-09 12:38:11 UTC,1680,AU,direct,,desktop,/sale,/
S26030931645,U03296,2026-03-09 15:57:41 UTC,2026-03-09 16:17:11 UTC,1170,AU,direct,,mobile,/new-arrivals,/404
S26031041262,U00607,2026-03-10 14:59:10 UTC,2026-03-10 15:23:08 UTC,1438,AU,direct,,desktop,/,/404
S26011797888,U03353,2026-01-17 19:02:42 UTC,2026-01-17 19:24:53 UTC,1331,AU,organic,,mobile,/new-arrivals,/404
S26031369634,U02927,2026-03-13 01:27:38 UTC,2026-03-13 01:29:22 UTC,104,AU,organic,,mobile,/,/404
S26032661631,U03329,2026-03-26 04:24:09 UTC,2026-03-26 04:42:23 UTC,1094,AU,direct,,mobile,/new-arrivals,/404
S26031242371,U02251,2026-03-12 20:09:32 UTC,2026-03-12 20:32:07 UTC,1355,AU,organic,,mobile,/phones,/
S26012792127,U02238,2026-01-27 05:18:04 UTC,2026-01-27 05:19:20 UTC,76,AU,organic,,mobile,/deals,/
S26021964927,U01967,2026-02-19 18:52:27 UTC,2026-02-19 19:13:33 UTC,1266,AU,direct,,mobile,/sale,/
S26010794492,U03624,2026-01-07 22:27:22 UTC,2026-01-07 22:42:16 UTC,894,AU,organic,,desktop,/sale,/products
S26013133010,U00853,2026-01-31 01:23:07 UTC,2026-01-31 01:50:10 UTC,1623,AU,organic,,mobile,/new-arrivals,/search
S26010507259,U00148,2026-01-05 02:14:11 UTC,2026-01-05 02:21:16 UTC,425,AU,direct,,mobile,/sale,/search
S26020941470,U02535,2026-02-09 16:15:55 UTC,2026-02-09 16:36:30 UTC,1235,AU,direct,,desktop,/,/products
S26021549560,U00607,2026-02-15 14:25:31 UTC,2026-02-15 14:36:12 UTC,641,AU,organic,,desktop,/phones,/404
S26032286412,U02886,2026-03-22 07:37:30 UTC,2026-03-22 08:07:20 UTC,1790,AU,organic,,tablet,/deals,/products
S26011697134,U01714,2026-01-16 12:43:47 UTC,2026-01-16 13:04:41 UTC,1254,AU,direct,,tablet,/deals,/search
S26010199347,U01098,2026-01-01 17:03:48 UTC,2026-01-01 17:13:27 UTC,579,AU,organic,,desktop,/sale,/404
S26031540507,U01160,2026-03-15 17:07:59 UTC,2026-03-15 17:28:03 UTC,1204,AU,organic,,desktop,/new-arrivals,/
S26022342067,U02022,2026-02-23 13:48:33 UTC,2026-02-23 14:00:33 UTC,720,AU,direct,,tablet,/phones,/
S26032476899,U03575,2026-03-24 13:53:53 UTC,2026-03-24 13:57:00 UTC,187,AU,organic,,desktop,/phones,/cart
S26032702533,U03806,2026-03-27 18:47:34 UTC,2026-03-27 19:13:59 UTC,1585,AU,organic,,desktop,/deals,/search
S26010158820,U02692,2026-01-01 03:25:53 UTC,2026-01-01 03:33:12 UTC,439,AU,organic,,desktop,/,/404
S26021039104,U01279,2026-02-10 00:39:00 UTC,2026-02-10 01:01:01 UTC,1321,AU,organic,,mobile,/,/404
S26013155450,U01144,2026-01-31 01:24:47 UTC,2026-01-31 01:43:46 UTC,1139,AU,organic,,mobile,/sale,/products
S26020216129,U03520,2026-02-02 01:11:00 UTC,2026-02-02 01:24:45 UTC,825,AU,organic,,mobile,/tablets,/search
S26022682304,U02759,2026-02-26 17:55:56 UTC,2026-02-26 18:24:42 UTC,1726,AU,direct,,mobile,/sale,/
S26013140444,U00626,2026-01-31 05:31:44 UTC,2026-01-31 05:34:24 UTC,160,AU,organic,,desktop,/deals,/products
S26032564700,U00583,2026-03-25 23:32:18 UTC,2026-03-25 23:47:37 UTC,919,AU,organic,,desktop,/new-arrivals,/404
S26010512480,U01239,2026-01-05 09:03:05 UTC,2026-01-05 09:17:51 UTC,886,AU,direct,,desktop,/audio,/products
S26031873605,U01625,2026-03-18 08:47:30 UTC,2026-03-18 08:58:07 UTC,637,AU,direct,,desktop,/tablets,/search
